date,tmax_f,source
2025-08-02,80.90,open_meteo_gfs_seamless_historical_forecast
2025-08-03,85.10,open_meteo_gfs_seamless_historical_forecast
2025-08-04,90.50,open_meteo_gfs_seamless_historical_forecast
2025-08-05,85.70,open_meteo_gfs_seamless_historical_forecast
2025-08-06,78.90,open_meteo_gfs_seamless_historical_forecast
2025-08-07,80.30,open_meteo_gfs_seamless_historical_forecast
2025-08-08,83.70,open_meteo_gfs_seamless_historical_forecast
2025-08-09,85.30,open_meteo_gfs_seamless_historical_forecast
2025-08-10,90.80,open_meteo_gfs_seamless_historical_forecast
2025-08-11,89.30,open_meteo_gfs_seamless_historical_forecast
2025-08-12,92.30,open_meteo_gfs_seamless_historical_forecast
2025-08-13,90.20,open_meteo_gfs_seamless_historical_forecast
2025-08-14,89.80,open_meteo_gfs_seamless_historical_forecast
2025-08-15,89.50,open_meteo_gfs_seamless_historical_forecast
2025-08-16,84.10,open_meteo_gfs_seamless_historical_forecast
2025-08-17,91.30,open_meteo_gfs_seamless_historical_forecast
2025-08-18,76.10,open_meteo_gfs_seamless_historical_forecast
2025-08-19,77.80,open_meteo_gfs_seamless_historical_forecast
2025-08-20,68.90,open_meteo_gfs_seamless_historical_forecast
2025-08-21,73.20,open_meteo_gfs_seamless_historical_forecast
2025-08-22,84.20,open_meteo_gfs_seamless_historical_forecast
2025-08-23,83.10,open_meteo_gfs_seamless_historical_forecast
2025-08-24,79.70,open_meteo_gfs_seamless_historical_forecast
2025-08-25,87.10,open_meteo_gfs_seamless_historical_forecast
2025-08-26,80.20,open_meteo_gfs_seamless_historical_forecast
2025-08-27,75.30,open_meteo_gfs_seamless_historical_forecast
2025-08-28,78.80,open_meteo_gfs_seamless_historical_forecast
2025-08-29,77.70,open_meteo_gfs_seamless_historical_forecast
2025-08-30,76.00,open_meteo_gfs_seamless_historical_forecast
2025-08-31,79.00,open_meteo_gfs_seamless_historical_forecast
2025-09-01,77.00,open_meteo_gfs_seamless_historical_forecast
2025-09-02,78.10,open_meteo_gfs_seamless_historical_forecast
2025-09-03,78.60,open_meteo_gfs_seamless_historical_forecast
2025-09-04,78.10,open_meteo_gfs_seamless_historical_forecast
2025-09-05,83.20,open_meteo_gfs_seamless_historical_forecast
2025-09-06,86.00,open_meteo_gfs_seamless_historical_forecast
2025-09-07,68.40,open_meteo_gfs_seamless_historical_forecast
2025-09-08,74.10,open_meteo_gfs_seamless_historical_forecast
2025-09-09,72.50,open_meteo_gfs_seamless_historical_forecast
2025-09-10,73.50,open_meteo_gfs_seamless_historical_forecast
2025-09-11,79.90,open_meteo_gfs_seamless_historical_forecast
2025-09-12,78.70,open_meteo_gfs_seamless_historical_forecast
2025-09-13,77.90,open_meteo_gfs_seamless_historical_forecast
2025-09-14,82.30,open_meteo_gfs_seamless_historical_forecast
2025-09-15,80.00,open_meteo_gfs_seamless_historical_forecast
2025-09-16,73.10,open_meteo_gfs_seamless_historical_forecast
2025-09-17,68.90,open_meteo_gfs_seamless_historical_forecast
2025-09-18,85.90,open_meteo_gfs_seamless_historical_forecast
2025-09-19,84.10,open_meteo_gfs_seamless_historical_forecast
2025-09-20,73.40,open_meteo_gfs_seamless_historical_forecast
2025-09-21,70.50,open_meteo_gfs_seamless_historical_forecast
2025-09-22,71.90,open_meteo_gfs_seamless_historical_forecast
2025-09-23,83.60,open_meteo_gfs_seamless_historical_forecast
2025-09-24,78.60,open_meteo_gfs_seamless_historical_forecast
2025-09-25,76.40,open_meteo_gfs_seamless_historical_forecast
2025-09-26,81.60,open_meteo_gfs_seamless_historical_forecast
2025-09-27,79.70,open_meteo_gfs_seamless_historical_forecast
2025-09-28,85.00,open_meteo_gfs_seamless_historical_forecast
2025-09-29,77.10,open_meteo_gfs_seamless_historical_forecast
2025-09-30,80.60,open_meteo_gfs_seamless_historical_forecast
2025-10-01,69.90,open_meteo_gfs_seamless_historical_forecast
2025-10-02,66.00,open_meteo_gfs_seamless_historical_forecast
2025-10-03,72.90,open_meteo_gfs_seamless_historical_forecast
2025-10-04,83.10,open_meteo_gfs_seamless_historical_forecast
2025-10-05,85.10,open_meteo_gfs_seamless_historical_forecast
2025-10-06,80.10,open_meteo_gfs_seamless_historical_forecast
2025-10-07,79.50,open_meteo_gfs_seamless_historical_forecast
2025-10-08,70.60,open_meteo_gfs_seamless_historical_forecast
2025-10-09,58.90,open_meteo_gfs_seamless_historical_forecast
2025-10-10,62.50,open_meteo_gfs_seamless_historical_forecast
2025-10-11,64.20,open_meteo_gfs_seamless_historical_forecast
2025-10-12,61.50,open_meteo_gfs_seamless_historical_forecast
2025-10-13,56.90,open_meteo_gfs_seamless_historical_forecast
2025-10-14,60.50,open_meteo_gfs_seamless_historical_forecast
2025-10-15,68.40,open_meteo_gfs_seamless_historical_forecast
2025-10-16,61.70,open_meteo_gfs_seamless_historical_forecast
2025-10-17,65.00,open_meteo_gfs_seamless_historical_forecast
2025-10-18,65.70,open_meteo_gfs_seamless_historical_forecast
2025-10-19,71.30,open_meteo_gfs_seamless_historical_forecast
2025-10-20,67.70,open_meteo_gfs_seamless_historical_forecast
2025-10-21,67.70,open_meteo_gfs_seamless_historical_forecast
2025-10-22,62.80,open_meteo_gfs_seamless_historical_forecast
2025-10-23,60.30,open_meteo_gfs_seamless_historical_forecast
2025-10-24,60.10,open_meteo_gfs_seamless_historical_forecast
2025-10-25,59.40,open_meteo_gfs_seamless_historical_forecast
2025-10-26,59.00,open_meteo_gfs_seamless_historical_forecast
2025-10-27,55.80,open_meteo_gfs_seamless_historical_forecast
2025-10-28,53.70,open_meteo_gfs_seamless_historical_forecast
2025-10-29,54.60,open_meteo_gfs_seamless_historical_forecast
2025-10-30,62.90,open_meteo_gfs_seamless_historical_forecast
2025-10-31,59.10,open_meteo_gfs_seamless_historical_forecast
2025-11-01,59.00,open_meteo_gfs_seamless_historical_forecast
2025-11-02,61.00,open_meteo_gfs_seamless_historical_forecast
2025-11-03,59.40,open_meteo_gfs_seamless_historical_forecast
2025-11-04,60.10,open_meteo_gfs_seamless_historical_forecast
2025-11-05,65.20,open_meteo_gfs_seamless_historical_forecast
2025-11-06,59.10,open_meteo_gfs_seamless_historical_forecast
2025-11-07,59.50,open_meteo_gfs_seamless_historical_forecast
2025-11-08,67.00,open_meteo_gfs_seamless_historical_forecast
2025-11-09,63.50,open_meteo_gfs_seamless_historical_forecast
2025-11-10,58.90,open_meteo_gfs_seamless_historical_forecast
2025-11-11,40.10,open_meteo_gfs_seamless_historical_forecast
2025-11-12,49.60,open_meteo_gfs_seamless_historical_forecast
2025-11-13,50.90,open_meteo_gfs_seamless_historical_forecast
2025-11-14,51.10,open_meteo_gfs_seamless_historical_forecast
2025-11-15,49.70,open_meteo_gfs_seamless_historical_forecast
2025-11-16,56.00,open_meteo_gfs_seamless_historical_forecast
2025-11-17,44.70,open_meteo_gfs_seamless_historical_forecast
2025-11-18,46.70,open_meteo_gfs_seamless_historical_forecast
2025-11-19,46.00,open_meteo_gfs_seamless_historical_forecast
2025-11-20,48.30,open_meteo_gfs_seamless_historical_forecast
2025-11-21,52.80,open_meteo_gfs_seamless_historical_forecast
2025-11-22,50.60,open_meteo_gfs_seamless_historical_forecast
2025-11-23,49.20,open_meteo_gfs_seamless_historical_forecast
2025-11-24,53.20,open_meteo_gfs_seamless_historical_forecast
2025-11-25,54.90,open_meteo_gfs_seamless_historical_forecast
2025-11-26,58.50,open_meteo_gfs_seamless_historical_forecast
2025-11-27,49.90,open_meteo_gfs_seamless_historical_forecast
2025-11-28,42.90,open_meteo_gfs_seamless_historical_forecast
2025-11-29,43.00,open_meteo_gfs_seamless_historical_forecast
2025-11-30,43.90,open_meteo_gfs_seamless_historical_forecast
2025-12-01,43.70,open_meteo_gfs_seamless_historical_forecast
2025-12-02,39.00,open_meteo_gfs_seamless_historical_forecast
2025-12-03,41.00,open_meteo_gfs_seamless_historical_forecast
2025-12-04,42.50,open_meteo_gfs_seamless_historical_forecast
2025-12-05,30.60,open_meteo_gfs_seamless_historical_forecast
2025-12-06,42.20,open_meteo_gfs_seamless_historical_forecast
2025-12-07,42.00,open_meteo_gfs_seamless_historical_forecast
2025-12-08,37.30,open_meteo_gfs_seamless_historical_forecast
2025-12-09,33.20,open_meteo_gfs_seamless_historical_forecast
2025-12-10,46.70,open_meteo_gfs_seamless_historical_forecast
2025-12-11,39.60,open_meteo_gfs_seamless_historical_forecast
2025-12-12,35.40,open_meteo_gfs_seamless_historical_forecast
2025-12-13,41.10,open_meteo_gfs_seamless_historical_forecast
2025-12-14,34.40,open_meteo_gfs_seamless_historical_forecast
2025-12-15,29.40,open_meteo_gfs_seamless_historical_forecast
2025-12-16,32.10,open_meteo_gfs_seamless_historical_forecast
2025-12-17,47.40,open_meteo_gfs_seamless_historical_forecast
2025-12-18,50.60,open_meteo_gfs_seamless_historical_forecast
2025-12-19,56.50,open_meteo_gfs_seamless_historical_forecast
2025-12-20,38.20,open_meteo_gfs_seamless_historical_forecast
2025-12-21,47.30,open_meteo_gfs_seamless_historical_forecast
2025-12-22,39.60,open_meteo_gfs_seamless_historical_forecast
2025-12-23,37.90,open_meteo_gfs_seamless_historical_forecast
2025-12-24,46.10,open_meteo_gfs_seamless_historical_forecast
2025-12-25,49.40,open_meteo_gfs_seamless_historical_forecast
2025-12-26,28.70,open_meteo_gfs_seamless_historical_forecast
2025-12-27,29.60,open_meteo_gfs_seamless_historical_forecast
2025-12-28,34.00,open_meteo_gfs_seamless_historical_forecast
2025-12-29,46.30,open_meteo_gfs_seamless_historical_forecast
2025-12-30,33.10,open_meteo_gfs_seamless_historical_forecast
2025-12-31,32.80,open_meteo_gfs_seamless_historical_forecast
2026-01-01,33.00,open_meteo_gfs_seamless_historical_forecast
2026-01-02,30.10,open_meteo_gfs_seamless_historical_forecast
2026-01-03,30.40,open_meteo_gfs_seamless_historical_forecast
2026-01-04,34.70,open_meteo_gfs_seamless_historical_forecast
2026-01-05,36.30,open_meteo_gfs_seamless_historical_forecast
2026-01-06,41.00,open_meteo_gfs_seamless_historical_forecast
2026-01-07,49.00,open_meteo_gfs_seamless_historical_forecast
2026-01-08,51.50,open_meteo_gfs_seamless_historical_forecast
2026-01-09,51.80,open_meteo_gfs_seamless_historical_forecast
2026-01-10,51.70,open_meteo_gfs_seamless_historical_forecast
2026-01-11,46.90,open_meteo_gfs_seamless_historical_forecast
2026-01-12,41.90,open_meteo_gfs_seamless_historical_forecast
2026-01-13,47.40,open_meteo_gfs_seamless_historical_forecast
2026-01-14,51.10,open_meteo_gfs_seamless_historical_forecast
2026-01-15,44.60,open_meteo_gfs_seamless_historical_forecast
2026-01-16,33.40,open_meteo_gfs_seamless_historical_forecast
2026-01-17,37.90,open_meteo_gfs_seamless_historical_forecast
2026-01-18,33.20,open_meteo_gfs_seamless_historical_forecast
2026-01-19,30.70,open_meteo_gfs_seamless_historical_forecast
2026-01-20,25.50,open_meteo_gfs_seamless_historical_forecast
2026-01-21,35.10,open_meteo_gfs_seamless_historical_forecast
2026-01-22,48.80,open_meteo_gfs_seamless_historical_forecast
2026-01-23,39.40,open_meteo_gfs_seamless_historical_forecast
2026-01-24,18.50,open_meteo_gfs_seamless_historical_forecast
2026-01-25,20.60,open_meteo_gfs_seamless_historical_forecast
2026-01-26,26.40,open_meteo_gfs_seamless_historical_forecast
2026-01-27,20.20,open_meteo_gfs_seamless_historical_forecast
2026-01-28,23.50,open_meteo_gfs_seamless_historical_forecast
2026-01-29,22.80,open_meteo_gfs_seamless_historical_forecast
2026-01-30,18.60,open_meteo_gfs_seamless_historical_forecast
2026-01-31,23.20,open_meteo_gfs_seamless_historical_forecast
2026-02-01,23.00,open_meteo_gfs_seamless_historical_forecast
2026-02-02,33.60,open_meteo_gfs_seamless_historical_forecast
2026-02-03,32.50,open_meteo_gfs_seamless_historical_forecast
2026-02-04,32.60,open_meteo_gfs_seamless_historical_forecast
2026-02-05,31.90,open_meteo_gfs_seamless_historical_forecast
2026-02-06,31.30,open_meteo_gfs_seamless_historical_forecast
2026-02-07,25.40,open_meteo_gfs_seamless_historical_forecast
2026-02-08,18.40,open_meteo_gfs_seamless_historical_forecast
2026-02-09,29.80,open_meteo_gfs_seamless_historical_forecast
2026-02-10,34.90,open_meteo_gfs_seamless_historical_forecast
2026-02-11,40.90,open_meteo_gfs_seamless_historical_forecast
2026-02-12,37.10,open_meteo_gfs_seamless_historical_forecast
2026-02-13,39.30,open_meteo_gfs_seamless_historical_forecast
2026-02-14,46.80,open_meteo_gfs_seamless_historical_forecast
2026-02-15,38.80,open_meteo_gfs_seamless_historical_forecast
2026-02-16,39.00,open_meteo_gfs_seamless_historical_forecast
2026-02-17,46.40,open_meteo_gfs_seamless_historical_forecast
2026-02-18,38.70,open_meteo_gfs_seamless_historical_forecast
2026-02-19,39.70,open_meteo_gfs_seamless_historical_forecast
2026-02-20,35.70,open_meteo_gfs_seamless_historical_forecast
2026-02-21,45.50,open_meteo_gfs_seamless_historical_forecast
2026-02-22,40.10,open_meteo_gfs_seamless_historical_forecast
2026-02-23,33.90,open_meteo_gfs_seamless_historical_forecast
2026-02-24,30.00,open_meteo_gfs_seamless_historical_forecast
2026-02-25,40.00,open_meteo_gfs_seamless_historical_forecast
2026-02-26,43.40,open_meteo_gfs_seamless_historical_forecast
2026-02-27,41.00,open_meteo_gfs_seamless_historical_forecast
2026-02-28,52.60,open_meteo_gfs_seamless_historical_forecast
2026-03-01,42.70,open_meteo_gfs_seamless_historical_forecast
2026-03-02,35.30,open_meteo_gfs_seamless_historical_forecast
2026-03-03,33.50,open_meteo_gfs_seamless_historical_forecast
2026-03-04,48.90,open_meteo_gfs_seamless_historical_forecast
2026-03-05,43.90,open_meteo_gfs_seamless_historical_forecast
2026-03-06,40.10,open_meteo_gfs_seamless_historical_forecast
2026-03-07,46.40,open_meteo_gfs_seamless_historical_forecast
2026-03-08,68.00,open_meteo_gfs_seamless_historical_forecast
2026-03-09,73.30,open_meteo_gfs_seamless_historical_forecast
2026-03-10,79.10,open_meteo_gfs_seamless_historical_forecast
2026-03-11,72.20,open_meteo_gfs_seamless_historical_forecast
2026-03-12,56.60,open_meteo_gfs_seamless_historical_forecast
2026-03-13,41.90,open_meteo_gfs_seamless_historical_forecast
2026-03-14,52.00,open_meteo_gfs_seamless_historical_forecast
2026-03-15,44.60,open_meteo_gfs_seamless_historical_forecast
2026-03-16,58.90,open_meteo_gfs_seamless_historical_forecast
2026-03-17,54.00,open_meteo_gfs_seamless_historical_forecast
2026-03-18,37.20,open_meteo_gfs_seamless_historical_forecast
2026-03-19,40.60,open_meteo_gfs_seamless_historical_forecast
2026-03-20,56.80,open_meteo_gfs_seamless_historical_forecast
2026-03-21,58.20,open_meteo_gfs_seamless_historical_forecast
2026-03-22,58.80,open_meteo_gfs_seamless_historical_forecast
2026-03-23,49.50,open_meteo_gfs_seamless_historical_forecast
2026-03-24,49.10,open_meteo_gfs_seamless_historical_forecast
2026-03-25,53.40,open_meteo_gfs_seamless_historical_forecast
2026-03-26,75.90,open_meteo_gfs_seamless_historical_forecast
2026-03-27,67.20,open_meteo_gfs_seamless_historical_forecast
2026-03-28,43.60,open_meteo_gfs_seamless_historical_forecast
2026-03-29,53.90,open_meteo_gfs_seamless_historical_forecast
2026-03-30,72.70,open_meteo_gfs_seamless_historical_forecast
2026-03-31,80.50,open_meteo_gfs_seamless_historical_forecast
2026-04-01,79.70,open_meteo_gfs_seamless_historical_forecast
2026-04-02,54.60,open_meteo_gfs_seamless_historical_forecast
2026-04-03,66.40,open_meteo_gfs_seamless_historical_forecast
2026-04-04,70.40,open_meteo_gfs_seamless_historical_forecast
2026-04-05,55.90,open_meteo_gfs_seamless_historical_forecast
2026-04-06,55.20,open_meteo_gfs_seamless_historical_forecast
2026-04-07,55.40,open_meteo_gfs_seamless_historical_forecast
2026-04-08,49.80,open_meteo_gfs_seamless_historical_forecast
2026-04-09,49.90,open_meteo_gfs_seamless_historical_forecast
2026-04-10,62.00,open_meteo_gfs_seamless_historical_forecast
2026-04-11,63.20,open_meteo_gfs_seamless_historical_forecast
2026-04-12,55.40,open_meteo_gfs_seamless_historical_forecast
2026-04-13,80.70,open_meteo_gfs_seamless_historical_forecast
2026-04-14,86.80,open_meteo_gfs_seamless_historical_forecast
2026-04-15,89.60,open_meteo_gfs_seamless_historical_forecast
2026-04-16,88.70,open_meteo_gfs_seamless_historical_forecast
2026-04-17,78.70,open_meteo_gfs_seamless_historical_forecast
2026-04-18,64.30,open_meteo_gfs_seamless_historical_forecast
2026-04-19,50.90,open_meteo_gfs_seamless_historical_forecast
2026-04-20,50.90,open_meteo_gfs_seamless_historical_forecast
2026-04-21,53.20,open_meteo_gfs_seamless_historical_forecast
2026-04-22,52.80,open_meteo_gfs_seamless_historical_forecast
2026-04-23,74.30,open_meteo_gfs_seamless_historical_forecast
2026-04-24,68.50,open_meteo_gfs_seamless_historical_forecast
2026-04-25,48.90,open_meteo_gfs_seamless_historical_forecast
2026-04-26,58.00,open_meteo_gfs_seamless_historical_forecast
2026-04-27,68.70,open_meteo_gfs_seamless_historical_forecast
2026-04-28,65.50,open_meteo_gfs_seamless_historical_forecast
2026-04-29,62.80,open_meteo_gfs_seamless_historical_forecast
2026-04-30,59.80,open_meteo_gfs_seamless_historical_forecast
2026-05-01,65.30,open_meteo_gfs_seamless_historical_forecast
2026-05-02,61.50,open_meteo_gfs_seamless_historical_forecast
2026-05-03,60.60,open_meteo_gfs_seamless_historical_forecast
2026-05-04,74.40,open_meteo_gfs_seamless_historical_forecast
2026-05-05,84.70,open_meteo_gfs_seamless_historical_forecast
2026-05-06,69.60,open_meteo_gfs_seamless_historical_forecast
2026-05-07,65.10,open_meteo_gfs_seamless_historical_forecast
2026-05-08,62.30,open_meteo_gfs_seamless_historical_forecast
2026-05-09,64.30,open_meteo_gfs_seamless_historical_forecast
2026-05-10,73.60,open_meteo_gfs_seamless_historical_forecast
2026-05-11,61.80,open_meteo_gfs_seamless_historical_forecast
2026-05-12,67.70,open_meteo_gfs_seamless_historical_forecast
2026-05-13,73.30,open_meteo_gfs_seamless_historical_forecast
2026-05-14,66.30,open_meteo_gfs_seamless_historical_forecast
2026-05-15,66.50,open_meteo_gfs_seamless_historical_forecast
2026-05-16,79.70,open_meteo_gfs_seamless_historical_forecast
2026-05-17,89.60,open_meteo_gfs_seamless_historical_forecast
2026-05-18,87.50,open_meteo_gfs_seamless_historical_forecast
2026-05-19,94.20,open_meteo_gfs_seamless_historical_forecast
2026-05-20,93.00,open_meteo_gfs_seamless_historical_forecast
2026-05-21,66.90,open_meteo_gfs_seamless_historical_forecast
2026-05-22,68.10,open_meteo_gfs_seamless_historical_forecast
2026-05-23,56.80,open_meteo_gfs_seamless_historical_forecast
2026-05-24,56.80,open_meteo_gfs_seamless_historical_forecast
2026-05-25,75.70,open_meteo_gfs_seamless_historical_forecast
2026-05-26,82.20,open_meteo_gfs_seamless_historical_forecast
2026-05-27,84.60,open_meteo_gfs_seamless_historical_forecast
2026-05-28,74.80,open_meteo_gfs_seamless_historical_forecast
2026-05-29,77.30,open_meteo_gfs_seamless_historical_forecast
2026-05-30,72.20,open_meteo_gfs_seamless_historical_forecast
2026-05-31,77.40,open_meteo_gfs_seamless_historical_forecast
2026-06-01,70.20,open_meteo_gfs_seamless_historical_forecast
2026-06-02,77.90,open_meteo_gfs_seamless_historical_forecast
2026-06-03,85.00,open_meteo_gfs_seamless_historical_forecast
2026-06-04,87.80,open_meteo_gfs_seamless_historical_forecast
2026-06-05,91.90,open_meteo_gfs_seamless_historical_forecast
2026-06-06,90.50,open_meteo_gfs_seamless_historical_forecast
2026-06-07,81.50,open_meteo_gfs_seamless_historical_forecast
2026-06-08,75.40,open_meteo_gfs_seamless_historical_forecast
2026-06-09,80.90,open_meteo_gfs_seamless_historical_forecast
2026-06-10,83.10,open_meteo_gfs_seamless_historical_forecast
2026-06-11,93.20,open_meteo_gfs_seamless_historical_forecast
2026-06-12,93.10,open_meteo_gfs_seamless_historical_forecast
2026-06-13,88.30,open_meteo_gfs_seamless_historical_forecast
2026-06-14,90.10,open_meteo_gfs_seamless_historical_forecast
2026-06-15,76.50,open_meteo_gfs_seamless_historical_forecast
2026-06-16,78.10,open_meteo_gfs_seamless_historical_forecast
2026-06-17,78.00,open_meteo_gfs_seamless_historical_forecast
2026-06-18,88.30,open_meteo_gfs_seamless_historical_forecast
2026-06-19,83.10,open_meteo_gfs_seamless_historical_forecast
2026-06-20,83.30,open_meteo_gfs_seamless_historical_forecast
2026-06-21,82.40,open_meteo_gfs_seamless_historical_forecast
2026-06-22,76.80,open_meteo_gfs_seamless_historical_forecast
2026-06-23,70.70,open_meteo_gfs_seamless_historical_forecast
2026-06-24,83.70,open_meteo_gfs_seamless_historical_forecast
2026-06-25,83.80,open_meteo_gfs_seamless_historical_forecast
2026-06-26,83.10,open_meteo_gfs_seamless_historical_forecast
2026-06-27,78.30,open_meteo_gfs_seamless_historical_forecast
2026-06-28,82.30,open_meteo_gfs_seamless_historical_forecast
2026-06-29,89.10,open_meteo_gfs_seamless_historical_forecast
2026-06-30,89.60,open_meteo_gfs_seamless_historical_forecast
2026-07-01,93.20,open_meteo_gfs_seamless_historical_forecast
2026-07-02,102.60,open_meteo_gfs_seamless_historical_forecast
2026-07-03,100.40,open_meteo_gfs_seamless_historical_forecast
2026-07-04,95.90,open_meteo_gfs_seamless_historical_forecast
2026-07-05,81.60,open_meteo_gfs_seamless_historical_forecast
2026-07-06,71.00,open_meteo_gfs_seamless_historical_forecast
2026-07-07,69.20,open_meteo_gfs_seamless_historical_forecast
2026-07-08,88.10,open_meteo_gfs_seamless_historical_forecast
2026-07-09,84.10,open_meteo_gfs_seamless_historical_forecast
2026-07-10,86.10,open_meteo_gfs_seamless_historical_forecast
2026-07-11,83.00,open_meteo_gfs_seamless_historical_forecast
2026-07-12,85.80,open_meteo_gfs_seamless_historical_forecast
2026-07-13,85.80,open_meteo_gfs_seamless_historical_forecast
2026-07-14,93.00,open_meteo_gfs_seamless_historical_forecast
2026-07-15,98.10,open_meteo_gfs_seamless_historical_forecast
2026-07-16,89.20,open_meteo_gfs_seamless_historical_forecast
2026-07-17,87.80,open_meteo_gfs_seamless_historical_forecast
2026-07-18,77.90,open_meteo_gfs_seamless_historical_forecast
2026-07-19,82.10,open_meteo_gfs_seamless_historical_forecast
2026-07-20,83.10,open_meteo_gfs_seamless_historical_forecast
2026-07-21,80.70,open_meteo_gfs_seamless_historical_forecast
2026-07-22,88.90,open_meteo_gfs_seamless_historical_forecast
2026-07-23,82.00,open_meteo_gfs_seamless_historical_forecast
2026-07-24,83.70,open_meteo_gfs_seamless_historical_forecast
2026-07-25,81.50,open_meteo_gfs_seamless_historical_forecast
2026-07-26,85.10,open_meteo_gfs_seamless_historical_forecast
2026-07-27,84.10,open_meteo_gfs_seamless_historical_forecast
2026-07-28,79.80,open_meteo_gfs_seamless_historical_forecast
2026-07-29,80.10,open_meteo_gfs_seamless_historical_forecast
2026-07-30,75.10,open_meteo_gfs_seamless_historical_forecast
2026-07-31,85.40,open_meteo_gfs_seamless_historical_forecast
2026-08-01,88.00,open_meteo_gfs_seamless_historical_forecast
2026-08-02,84.20,open_meteo_gfs_seamless_historical_forecast
2026-08-03,83.90,open_meteo_gfs_seamless_historical_forecast
2026-08-04,85.60,open_meteo_gfs_seamless_historical_forecast
2026-08-05,84.40,open_meteo_gfs_seamless_historical_forecast
2026-08-06,89.70,open_meteo_gfs_seamless_historical_forecast
2026-08-07,93.40,open_meteo_gfs_seamless_historical_forecast
2026-08-08,89.60,open_meteo_gfs_seamless_historical_forecast
2026-08-09,93.00,open_meteo_gfs_seamless_historical_forecast
2026-08-10,89.60,open_meteo_gfs_seamless_historical_forecast
2026-08-11,86.80,open_meteo_gfs_seamless_historical_forecast
2026-08-12,88.50,open_meteo_gfs_seamless_historical_forecast
2026-08-13,86.80,open_meteo_gfs_seamless_historical_forecast
2026-08-14,86.40,open_meteo_gfs_seamless_historical_forecast
2026-08-15,85.40,open_meteo_gfs_seamless_historical_forecast
2026-08-16,81.20,open_meteo_gfs_seamless_historical_forecast
2026-08-17,81.20,open_meteo_gfs_seamless_historical_forecast
2026-08-18,86.00,open_meteo_gfs_seamless_historical_forecast
2026-08-19,88.70,open_meteo_gfs_seamless_historical_forecast
2026-08-20,85.90,open_meteo_gfs_seamless_historical_forecast
2026-08-21,77.30,open_meteo_gfs_seamless_historical_forecast
2026-08-22,77.50,open_meteo_gfs_seamless_historical_forecast
2026-08-23,81.10,open_meteo_gfs_seamless_historical_forecast
2026-08-24,81.90,open_meteo_gfs_seamless_historical_forecast
2026-08-25,79.70,open_meteo_gfs_seamless_historical_forecast
2026-08-26,83.30,open_meteo_gfs_seamless_historical_forecast
2026-08-27,78.00,open_meteo_gfs_seamless_historical_forecast
2026-08-28,83.90,open_meteo_gfs_seamless_historical_forecast
2026-08-29,79.70,open_meteo_gfs_seamless_historical_forecast
2026-08-30,80.20,open_meteo_gfs_seamless_historical_forecast
2026-08-31,78.70,open_meteo_gfs_seamless_historical_forecast
2026-09-01,81.40,open_meteo_gfs_seamless_historical_forecast
2026-09-02,72.50,open_meteo_gfs_seamless_historical_forecast
2026-09-03,88.60,open_meteo_gfs_seamless_historical_forecast
2026-09-04,86.90,open_meteo_gfs_seamless_historical_forecast
2026-09-05,78.60,open_meteo_gfs_seamless_historical_forecast
2026-09-06,76.40,open_meteo_gfs_seamless_historical_forecast
2026-09-07,80.90,open_meteo_gfs_seamless_historical_forecast
2026-09-08,81.80,open_meteo_gfs_seamless_historical_forecast
2026-09-09,84.20,open_meteo_gfs_seamless_historical_forecast
2026-09-10,88.10,open_meteo_gfs_seamless_historical_forecast
2026-09-11,81.90,open_meteo_gfs_seamless_historical_forecast
2026-09-12,79.30,open_meteo_gfs_seamless_historical_forecast
2026-09-13,79.30,open_meteo_gfs_seamless_historical_forecast
