station,valid,tmpf,dwpf,sknt,drct,alti,p01i,vsby,skyc1
NYC,2026-08-17 06:51,69.00,69.00,M,M,29.91,0.06,2.50,BKN
NYC,2026-08-17 06:59,69.00,68.00,M,M,29.91,0.05,1.25,BKN
NYC,2026-08-17 07:12,69.00,69.00,4.00,M,29.90,0.09,1.50,SCT
NYC,2026-08-17 07:22,69.00,69.00,4.00,M,29.90,0.10,2.00,FEW
NYC,2026-08-17 07:29,69.00,69.00,M,M,29.90,0.11,1.75,SCT
NYC,2026-08-17 07:36,69.00,69.00,3.00,M,29.89,0.11,2.50,SCT
NYC,2026-08-17 07:51,69.00,69.00,M,M,29.89,0.13,2.00,BKN
NYC,2026-08-17 08:36,70.00,69.00,M,M,29.88,0.03,3.00,SCT
NYC,2026-08-17 08:43,70.00,69.00,M,M,29.88,0.03,3.00,FEW
NYC,2026-08-17 08:51,70.00,69.00,3.00,M,29.88,0.03,4.00,FEW
NYC,2026-08-17 09:07,70.00,70.00,0.00,0.00,29.87,0.02,2.00,SCT
NYC,2026-08-17 09:17,70.00,70.00,3.00,M,29.87,0.03,1.75,BKN
NYC,2026-08-17 09:47,69.80,69.80,M,M,29.86,0.09,2.00,SCT
NYC,2026-08-17 09:51,70.00,70.00,3.00,M,29.86,0.09,2.00,BKN
NYC,2026-08-17 10:51,71.00,71.00,0.00,0.00,29.87,0.05,2.00,OVC
NYC,2026-08-17 11:04,71.00,71.00,5.00,70.00,29.86,0.01,1.75,BKN
NYC,2026-08-17 11:43,71.00,71.00,6.00,60.00,29.86,0.05,2.00,OVC
NYC,2026-08-17 11:51,71.00,71.00,5.00,50.00,29.86,0.05,1.75,OVC
NYC,2026-08-17 12:00,71.00,70.00,5.00,M,29.86,0.00,2.50,OVC
NYC,2026-08-17 12:11,71.00,70.00,6.00,M,29.86,0.00,4.00,OVC
NYC,2026-08-17 12:51,71.00,71.00,5.00,M,29.86,0.00,7.00,OVC
NYC,2026-08-17 13:51,71.00,70.00,6.00,M,29.86,0.00,3.00,OVC
NYC,2026-08-17 14:51,71.00,71.00,4.00,M,29.87,0.00,8.00,OVC
NYC,2026-08-17 15:51,72.00,71.00,3.00,M,29.87,0.00,10.00,OVC
NYC,2026-08-17 16:09,72.00,71.00,3.00,M,29.87,0.00,10.00,OVC
NYC,2026-08-17 16:51,73.00,71.00,4.00,70.00,29.86,0.00,10.00,OVC
NYC,2026-08-17 17:30,75.00,71.00,5.00,M,29.86,0.00,10.00,BKN
NYC,2026-08-17 17:51,76.00,71.00,4.00,M,29.86,0.00,10.00,OVC
NYC,2026-08-17 18:23,78.00,71.00,7.00,60.00,29.85,0.00,10.00,SCT
NYC,2026-08-17 18:36,78.00,70.00,5.00,60.00,29.85,0.00,10.00,BKN
NYC,2026-08-17 18:51,79.00,70.00,6.00,360.00,29.85,0.00,10.00,BKN
NYC,2026-08-17 19:51,80.00,71.00,3.00,M,29.84,0.00,10.00,BKN
NYC,2026-08-17 20:51,80.00,70.00,4.00,M,29.83,0.00,10.00,SCT
NYC,2026-08-17 21:51,80.00,71.00,4.00,60.00,29.83,0.00,10.00,CLR
NYC,2026-08-17 22:51,77.00,72.00,0.00,0.00,29.82,0.00,10.00,CLR
NYC,2026-08-17 23:51,76.00,70.00,3.00,M,29.83,0.00,10.00,CLR
NYC,2026-08-18 00:51,74.00,71.00,3.00,M,29.84,0.00,10.00,CLR
NYC,2026-08-18 01:51,74.00,71.00,3.00,M,29.87,0.00,10.00,OVC
NYC,2026-08-18 02:51,74.00,71.00,3.00,60.00,29.87,0.00,10.00,BKN
NYC,2026-08-18 03:51,73.00,70.00,M,M,29.86,0.00,10.00,FEW
NYC,2026-08-18 04:51,73.00,70.00,3.00,M,29.88,0.00,10.00,FEW
NYC,2026-08-18 05:51,73.00,70.00,0.00,0.00,29.87,0.00,10.00,SCT
NYC,2026-08-18 06:51,73.00,70.00,0.00,0.00,29.86,0.00,10.00,BKN
NYC,2026-08-18 07:51,73.00,70.00,3.00,60.00,29.86,0.00,10.00,SCT
NYC,2026-08-18 08:00,73.00,70.00,3.00,60.00,29.86,0.00,10.00,BKN
NYC,2026-08-18 08:51,73.00,70.00,3.00,60.00,29.87,0.00,10.00,OVC
NYC,2026-08-18 09:33,72.00,71.00,3.00,40.00,29.87,0.04,1.75,OVC
NYC,2026-08-18 09:51,72.00,71.00,4.00,50.00,29.88,0.17,1.00,BKN
NYC,2026-08-18 10:32,72.00,71.00,0.00,0.00,29.88,0.13,1.50,SCT
NYC,2026-08-18 10:42,72.00,71.00,0.00,0.00,29.89,0.13,3.00,FEW
NYC,2026-08-18 10:51,72.00,71.00,0.00,0.00,29.89,0.13,4.00,SCT
NYC,2026-08-18 11:18,72.00,71.00,0.00,0.00,29.90,0.01,1.75,FEW
NYC,2026-08-18 11:38,72.00,72.00,0.00,0.00,29.90,0.01,3.00,BKN
NYC,2026-08-18 11:51,72.00,72.00,0.00,0.00,29.90,0.01,3.00,SCT
NYC,2026-08-18 12:24,73.00,72.00,3.00,300.00,29.91,0.01,3.00,BKN
NYC,2026-08-18 12:49,73.40,73.40,0.00,0.00,29.91,0.01,5.00,FEW
NYC,2026-08-18 12:51,73.00,73.00,0.00,0.00,29.91,0.01,5.00,SCT
NYC,2026-08-18 13:06,73.00,73.00,0.00,0.00,29.91,0.00,5.00,FEW
NYC,2026-08-18 13:51,74.00,73.00,0.00,0.00,29.92,0.00,10.00,FEW
NYC,2026-08-18 14:51,77.00,72.00,0.00,0.00,29.92,0.00,10.00,FEW
NYC,2026-08-18 15:51,80.00,70.00,3.00,M,29.92,0.00,10.00,FEW
NYC,2026-08-18 16:51,83.00,68.00,0.00,0.00,29.91,0.00,10.00,CLR
NYC,2026-08-18 17:51,85.00,69.00,M,M,29.89,0.00,10.00,BKN
NYC,2026-08-18 18:51,82.00,68.00,4.00,320.00,29.87,0.00,10.00,SCT
NYC,2026-08-18 19:51,81.00,69.00,4.00,M,29.87,0.00,10.00,FEW
NYC,2026-08-18 20:51,82.00,67.00,4.00,M,29.89,0.00,10.00,OVC
NYC,2026-08-18 21:51,82.00,64.00,5.00,310.00,29.89,0.00,10.00,OVC
NYC,2026-08-18 22:51,82.00,65.00,4.00,310.00,29.89,0.00,10.00,OVC
NYC,2026-08-18 23:51,80.00,63.00,4.00,300.00,29.90,0.00,10.00,BKN
NYC,2026-08-19 00:51,80.00,63.00,5.00,310.00,29.92,0.00,10.00,OVC
NYC,2026-08-19 01:51,78.00,61.00,0.00,0.00,29.93,0.00,10.00,BKN
NYC,2026-08-19 02:51,77.00,61.00,0.00,0.00,29.92,0.00,10.00,SCT
NYC,2026-08-19 03:51,75.00,59.00,0.00,0.00,29.92,0.00,10.00,CLR
NYC,2026-08-19 04:51,75.00,58.00,0.00,0.00,29.92,0.00,10.00,CLR
NYC,2026-08-19 05:51,75.00,58.00,0.00,0.00,29.92,0.00,10.00,SCT
NYC,2026-08-19 06:51,74.00,58.00,4.00,M,29.91,0.00,10.00,SCT
NYC,2026-08-19 07:51,74.00,58.00,0.00,0.00,29.92,0.00,10.00,OVC
NYC,2026-08-19 08:51,72.00,59.00,0.00,0.00,29.93,0.00,10.00,OVC
NYC,2026-08-19 09:51,69.00,59.00,0.00,0.00,29.93,0.00,10.00,CLR
NYC,2026-08-19 10:51,70.00,61.00,0.00,0.00,29.94,0.00,10.00,FEW
NYC,2026-08-19 11:51,73.00,61.00,0.00,0.00,29.94,0.00,10.00,CLR
NYC,2026-08-19 12:51,76.00,60.00,0.00,0.00,29.93,0.00,10.00,FEW
NYC,2026-08-19 13:51,79.00,61.00,4.00,290.00,29.93,0.00,10.00,CLR
NYC,2026-08-19 14:51,81.00,58.00,0.00,0.00,29.93,0.00,10.00,CLR
NYC,2026-08-19 15:51,82.00,61.00,4.00,M,29.92,0.00,10.00,CLR
NYC,2026-08-19 16:51,85.00,60.00,M,M,29.91,0.00,10.00,SCT
NYC,2026-08-19 17:51,83.00,62.00,4.00,M,29.91,0.00,10.00,SCT
NYC,2026-08-19 18:51,84.00,59.00,M,M,29.90,0.00,10.00,CLR
NYC,2026-08-19 19:51,83.00,59.00,6.00,290.00,29.90,0.00,10.00,CLR
NYC,2026-08-19 20:51,83.00,60.00,8.00,230.00,29.90,0.00,10.00,CLR
NYC,2026-08-19 21:51,82.00,60.00,3.00,M,29.91,0.00,10.00,CLR
NYC,2026-08-19 22:51,81.00,61.00,0.00,0.00,29.92,0.00,10.00,CLR
NYC,2026-08-19 23:51,81.00,60.00,3.00,290.00,29.92,0.00,10.00,CLR
NYC,2026-08-20 00:51,80.00,61.00,4.00,240.00,29.93,0.00,10.00,CLR
NYC,2026-08-20 01:51,79.00,62.00,4.00,240.00,29.94,0.00,10.00,CLR
NYC,2026-08-20 02:51,80.00,62.00,3.00,M,29.94,0.00,10.00,CLR
NYC,2026-08-20 03:51,78.00,63.00,6.00,270.00,29.95,0.00,10.00,CLR
NYC,2026-08-20 04:51,76.00,64.00,3.00,M,29.96,0.00,10.00,CLR
NYC,2026-08-20 05:51,75.00,64.00,0.00,0.00,29.96,0.00,10.00,CLR
NYC,2026-08-20 06:51,74.00,64.00,0.00,0.00,29.97,0.00,10.00,CLR
NYC,2026-08-20 07:51,73.00,64.00,0.00,0.00,29.98,0.00,10.00,CLR
NYC,2026-08-20 08:51,73.00,64.00,3.00,290.00,29.98,0.00,10.00,CLR
NYC,2026-08-20 09:51,72.00,65.00,0.00,0.00,29.98,0.00,10.00,CLR
NYC,2026-08-20 10:51,72.00,65.00,0.00,0.00,30.00,0.00,10.00,CLR
NYC,2026-08-20 11:51,74.00,65.00,0.00,0.00,30.01,0.00,10.00,CLR
NYC,2026-08-20 12:51,76.00,66.00,0.00,0.00,30.01,0.00,10.00,CLR
NYC,2026-08-20 13:51,81.00,66.00,0.00,0.00,30.01,0.00,10.00,CLR
NYC,2026-08-20 14:51,82.00,65.00,0.00,0.00,30.01,0.00,10.00,FEW
NYC,2026-08-20 15:51,84.00,66.00,3.00,110.00,30.01,0.00,10.00,FEW
NYC,2026-08-20 16:51,79.00,64.00,3.00,M,30.01,0.00,10.00,OVC
NYC,2026-08-20 17:51,79.00,66.00,3.00,M,30.00,T,10.00,FEW
NYC,2026-08-20 18:51,76.00,68.00,4.00,220.00,29.98,T,4.00,FEW
NYC,2026-08-20 19:51,75.00,70.00,3.00,70.00,29.95,T,10.00,BKN
NYC,2026-08-20 20:51,77.00,68.00,3.00,M,29.92,0.00,10.00,SCT
NYC,2026-08-20 21:47,73.40,71.60,6.00,50.00,29.94,0.03,1.75,FEW
NYC,2026-08-20 21:51,73.00,71.00,3.00,M,29.94,0.05,0.50,FEW
NYC,2026-08-20 21:56,72.00,71.00,6.00,M,29.96,0.10,0.25,SCT
NYC,2026-08-20 22:07,70.00,69.00,9.00,360.00,29.95,0.64,0.25,FEW
NYC,2026-08-20 22:18,69.00,68.00,10.00,30.00,29.96,1.02,0.50,FEW
NYC,2026-08-20 22:26,69.00,68.00,9.00,40.00,29.96,1.24,0.50,OVC
NYC,2026-08-20 22:34,68.00,68.00,7.00,10.00,29.96,1.47,0.50,SCT
NYC,2026-08-20 22:51,68.00,67.00,M,M,29.97,1.82,0.50,FEW
NYC,2026-08-20 23:03,67.00,66.00,10.00,20.00,29.96,0.14,2.00,BKN
NYC,2026-08-20 23:13,67.00,66.00,9.00,20.00,29.98,0.19,1.75,OVC
NYC,2026-08-20 23:45,66.20,64.40,7.00,50.00,29.98,0.42,2.00,OVC
NYC,2026-08-20 23:51,66.00,65.00,8.00,50.00,29.98,0.44,2.50,BKN
NYC,2026-08-21 00:00,66.00,65.00,8.00,30.00,29.98,0.01,4.00,BKN
NYC,2026-08-21 00:09,66.00,65.00,7.00,40.00,29.99,0.05,1.75,BKN
NYC,2026-08-21 00:21,66.00,65.00,M,M,29.99,0.09,2.50,BKN
NYC,2026-08-21 00:25,66.00,65.00,12.00,50.00,29.99,0.10,3.00,BKN
NYC,2026-08-21 00:51,66.00,65.00,7.00,20.00,30.01,0.12,7.00,BKN
NYC,2026-08-21 01:12,65.00,63.00,6.00,M,30.02,0.0001,7.00,BKN
NYC,2026-08-21 01:18,64.00,63.00,7.00,30.00,30.03,0.01,2.50,SCT
NYC,2026-08-21 01:26,63.00,62.00,7.00,10.00,30.02,0.04,2.50,BKN
NYC,2026-08-21 01:51,63.00,63.00,7.00,60.00,30.03,0.09,2.00,SCT
NYC,2026-08-21 01:54,63.00,62.00,6.00,M,30.03,0.02,1.50,FEW
NYC,2026-08-21 02:06,63.00,63.00,6.00,M,30.02,0.15,0.50,FEW
NYC,2026-08-21 02:12,63.00,63.00,4.00,M,30.02,0.33,1.00,FEW
NYC,2026-08-21 02:16,63.00,63.00,8.00,50.00,30.02,0.33,2.00,FEW
NYC,2026-08-21 02:22,63.00,63.00,5.00,M,30.02,0.34,4.00,BKN
NYC,2026-08-21 02:51,64.00,64.00,3.00,M,30.02,0.35,5.00,OVC
NYC,2026-08-21 03:41,64.00,63.00,5.00,10.00,30.01,0.0001,9.00,OVC
NYC,2026-08-21 03:51,64.00,63.00,4.00,M,30.01,T,9.00,OVC
NYC,2026-08-21 04:20,64.00,64.00,4.00,M,30.02,0.00,9.00,OVC
NYC,2026-08-21 04:51,65.00,64.00,3.00,M,30.01,0.00,10.00,SCT
NYC,2026-08-21 05:51,64.00,63.00,7.00,20.00,30.01,0.00,10.00,OVC
NYC,2026-08-21 06:51,64.00,62.00,5.00,M,30.01,0.00,10.00,OVC
NYC,2026-08-21 07:51,65.00,61.00,M,M,30.02,0.00,10.00,OVC
NYC,2026-08-21 08:41,64.00,62.00,4.00,M,30.03,0.0001,5.00,BKN
NYC,2026-08-21 08:51,63.00,62.00,7.00,30.00,30.03,T,5.00,BKN
NYC,2026-08-21 09:10,63.00,61.00,9.00,20.00,30.04,0.00,10.00,SCT
NYC,2026-08-21 09:51,64.00,60.00,M,M,30.05,0.00,10.00,OVC
NYC,2026-08-21 10:23,64.00,59.00,9.00,20.00,30.06,0.00,10.00,SCT
NYC,2026-08-21 10:51,65.00,58.00,9.00,30.00,30.07,0.00,10.00,OVC
NYC,2026-08-21 11:51,66.00,60.00,5.00,20.00,30.08,0.00,10.00,BKN
NYC,2026-08-21 12:51,67.00,58.00,3.00,M,30.09,0.00,10.00,CLR
NYC,2026-08-21 13:51,71.00,60.00,10.00,40.00,30.09,0.00,10.00,BKN
NYC,2026-08-21 14:51,71.00,60.00,7.00,20.00,30.10,0.00,10.00,OVC
NYC,2026-08-21 15:51,73.00,62.00,3.00,M,30.10,0.00,10.00,OVC
NYC,2026-08-21 16:51,74.00,62.00,7.00,340.00,30.10,0.00,10.00,SCT
NYC,2026-08-21 17:51,76.00,64.00,4.00,M,30.09,0.00,10.00,BKN
NYC,2026-08-21 18:51,75.00,64.00,0.00,0.00,30.09,0.00,10.00,BKN
NYC,2026-08-21 19:51,78.00,64.00,3.00,40.00,30.06,0.00,10.00,FEW
NYC,2026-08-21 20:51,76.00,65.00,3.00,M,30.06,0.00,10.00,FEW
NYC,2026-08-21 21:51,75.00,65.00,4.00,100.00,30.07,0.00,10.00,BKN
NYC,2026-08-21 22:51,74.00,65.00,4.00,M,30.07,0.00,10.00,OVC
NYC,2026-08-21 23:51,73.00,65.00,8.00,50.00,30.07,0.00,10.00,OVC
NYC,2026-08-22 00:51,71.00,65.00,0.00,0.00,30.08,0.00,10.00,CLR
NYC,2026-08-22 01:51,71.00,64.00,4.00,60.00,30.10,0.00,10.00,CLR
NYC,2026-08-22 02:51,70.00,63.00,0.00,0.00,30.10,0.00,10.00,CLR
NYC,2026-08-22 03:51,70.00,63.00,3.00,110.00,30.10,0.00,10.00,CLR
NYC,2026-08-22 04:51,69.00,63.00,3.00,40.00,30.09,0.00,10.00,CLR
NYC,2026-08-22 05:51,69.00,63.00,0.00,0.00,30.09,0.00,10.00,CLR
NYC,2026-08-22 06:51,70.00,62.00,4.00,50.00,30.08,0.00,10.00,CLR
NYC,2026-08-22 07:51,69.00,62.00,3.00,M,30.07,0.00,10.00,CLR
NYC,2026-08-22 08:51,69.00,61.00,6.00,60.00,30.07,0.00,10.00,CLR
NYC,2026-08-22 09:51,68.00,60.00,0.00,0.00,30.07,0.00,10.00,CLR
NYC,2026-08-22 10:51,68.00,60.00,0.00,0.00,30.08,0.00,10.00,CLR
NYC,2026-08-22 11:51,69.00,62.00,3.00,60.00,30.09,0.00,10.00,FEW
NYC,2026-08-22 12:51,70.00,64.00,4.00,60.00,30.09,0.00,10.00,CLR
NYC,2026-08-22 13:51,71.00,63.00,5.00,100.00,30.07,0.00,10.00,CLR
NYC,2026-08-22 14:51,72.00,63.00,4.00,M,30.08,0.00,10.00,CLR
NYC,2026-08-22 15:51,74.00,63.00,0.00,0.00,30.07,0.00,10.00,FEW
NYC,2026-08-22 16:51,73.00,64.00,3.00,M,30.06,0.00,10.00,OVC
NYC,2026-08-22 17:51,76.00,63.00,0.00,0.00,30.05,0.00,10.00,FEW
NYC,2026-08-22 18:51,75.00,64.00,0.00,0.00,30.03,0.00,10.00,FEW
NYC,2026-08-22 19:51,76.00,64.00,5.00,M,30.01,0.00,10.00,FEW
NYC,2026-08-22 20:51,76.00,65.00,7.00,70.00,30.00,0.00,10.00,CLR
NYC,2026-08-22 21:51,74.00,66.00,4.00,M,29.98,0.00,10.00,CLR
NYC,2026-08-22 22:51,72.00,68.00,4.00,M,29.97,T,10.00,SCT
NYC,2026-08-22 22:58,71.00,68.00,3.00,M,29.97,0.0001,10.00,BKN
NYC,2026-08-22 23:51,71.00,67.00,M,M,29.97,T,10.00,FEW
NYC,2026-08-23 00:12,71.00,67.00,3.00,M,29.97,0.00,10.00,FEW
NYC,2026-08-23 00:51,70.00,66.00,M,M,29.98,0.00,10.00,SCT
NYC,2026-08-23 01:09,70.00,66.00,M,M,29.98,0.00,10.00,BKN
NYC,2026-08-23 01:19,71.00,66.00,3.00,M,29.98,0.00,10.00,SCT
NYC,2026-08-23 01:31,71.00,66.00,3.00,M,29.98,0.00,10.00,BKN
NYC,2026-08-23 01:51,71.00,66.00,M,M,29.98,0.00,10.00,BKN
NYC,2026-08-23 02:51,70.00,65.00,0.00,0.00,29.97,0.00,10.00,BKN
NYC,2026-08-23 03:51,70.00,66.00,0.00,0.00,29.94,0.00,10.00,BKN
NYC,2026-08-23 04:14,69.00,65.00,M,M,29.94,0.00,10.00,SCT
NYC,2026-08-23 04:36,70.00,66.00,5.00,120.00,29.93,0.00,10.00,BKN
NYC,2026-08-23 04:51,70.00,66.00,0.00,0.00,29.93,0.00,10.00,BKN
NYC,2026-08-23 05:51,70.00,66.00,0.00,0.00,29.91,0.00,10.00,BKN
NYC,2026-08-23 06:51,70.00,66.00,4.00,M,29.89,0.00,10.00,BKN
NYC,2026-08-23 07:29,70.00,66.00,4.00,100.00,29.88,0.00,10.00,BKN
NYC,2026-08-23 07:42,71.00,67.00,4.00,M,29.86,0.00,10.00,SCT
NYC,2026-08-23 07:51,70.00,67.00,5.00,M,29.86,0.00,10.00,FEW
NYC,2026-08-23 08:10,70.00,67.00,3.00,130.00,29.86,0.00,10.00,FEW
NYC,2026-08-23 08:35,70.00,67.00,4.00,70.00,29.85,0.00,10.00,BKN
NYC,2026-08-23 08:51,71.00,67.00,3.00,80.00,29.84,0.00,10.00,BKN
NYC,2026-08-23 09:31,71.00,68.00,3.00,M,29.83,0.00,10.00,SCT
NYC,2026-08-23 09:40,71.00,68.00,5.00,M,29.82,0.00,10.00,SCT
NYC,2026-08-23 09:48,71.60,68.00,5.00,M,29.82,0.00,10.00,SCT
NYC,2026-08-23 09:51,71.00,68.00,6.00,50.00,29.82,T,9.00,BKN
NYC,2026-08-23 10:05,70.00,69.00,3.00,60.00,29.83,0.03,3.00,SCT
NYC,2026-08-23 10:13,70.00,69.00,4.00,80.00,29.83,0.07,1.75,SCT
NYC,2026-08-23 10:28,69.00,69.00,3.00,320.00,29.84,0.14,1.00,FEW
NYC,2026-08-23 10:35,69.00,69.00,3.00,350.00,29.84,0.21,0.75,FEW
NYC,2026-08-23 10:51,68.00,68.00,0.00,0.00,29.85,0.47,0.25,BKN
NYC,2026-08-23 10:58,68.00,68.00,0.00,0.00,29.84,0.29,0.50,BKN
NYC,2026-08-23 11:08,68.00,68.00,0.00,0.00,29.84,0.45,1.00,FEW
NYC,2026-08-23 11:24,68.00,68.00,3.00,60.00,29.84,0.49,3.00,FEW
NYC,2026-08-23 11:51,68.00,67.00,0.00,0.00,29.83,0.49,8.00,SCT
NYC,2026-08-23 12:51,70.00,70.00,0.00,0.00,29.85,0.00,10.00,BKN
NYC,2026-08-23 13:51,72.00,69.00,0.00,0.00,29.86,0.00,10.00,FEW
NYC,2026-08-23 14:51,74.00,68.00,0.00,0.00,29.87,0.00,10.00,FEW
NYC,2026-08-23 15:51,77.00,68.00,4.00,M,29.85,0.00,10.00,FEW
NYC,2026-08-23 16:51,77.00,68.00,0.00,0.00,29.85,0.00,10.00,FEW
NYC,2026-08-23 17:51,77.00,66.00,6.00,M,29.83,0.00,10.00,SCT
NYC,2026-08-23 18:51,78.00,66.00,M,M,29.83,0.00,10.00,FEW
NYC,2026-08-23 19:51,79.00,63.00,3.00,M,29.82,0.00,10.00,SCT
NYC,2026-08-23 20:51,78.00,63.00,6.00,230.00,29.82,0.00,10.00,CLR
NYC,2026-08-23 21:51,79.00,60.00,6.00,M,29.83,0.00,10.00,CLR
NYC,2026-08-23 22:51,77.00,60.00,3.00,M,29.84,0.00,10.00,SCT
NYC,2026-08-23 23:51,77.00,60.00,0.00,0.00,29.86,0.00,10.00,BKN
NYC,2026-08-24 00:51,75.00,58.00,7.00,230.00,29.89,0.00,10.00,FEW
NYC,2026-08-24 01:51,74.00,59.00,3.00,M,29.91,0.00,10.00,BKN
NYC,2026-08-24 02:51,73.00,60.00,0.00,0.00,29.92,0.00,10.00,OVC
NYC,2026-08-24 03:51,72.00,60.00,3.00,M,29.92,0.00,10.00,CLR
NYC,2026-08-24 04:51,70.00,58.00,3.00,220.00,29.92,0.00,10.00,CLR
NYC,2026-08-24 05:51,69.00,56.00,0.00,0.00,29.93,0.00,10.00,CLR
NYC,2026-08-24 06:51,68.00,55.00,0.00,0.00,29.93,0.00,10.00,CLR
NYC,2026-08-24 07:51,67.00,56.00,3.00,240.00,29.93,0.00,10.00,CLR
NYC,2026-08-24 08:51,67.00,56.00,0.00,0.00,29.93,0.00,10.00,CLR
NYC,2026-08-24 09:51,66.00,57.00,3.00,M,29.94,0.00,10.00,CLR
NYC,2026-08-24 10:51,65.00,59.00,0.00,0.00,29.95,0.00,10.00,CLR
NYC,2026-08-24 11:51,70.00,61.00,0.00,0.00,29.96,0.00,10.00,CLR
NYC,2026-08-24 12:51,72.00,58.00,0.00,0.00,29.96,0.00,10.00,CLR
NYC,2026-08-24 13:51,73.00,59.00,5.00,M,29.96,0.00,10.00,BKN
NYC,2026-08-24 14:51,75.00,57.00,6.00,M,29.97,0.00,10.00,BKN
NYC,2026-08-24 15:51,76.00,58.00,3.00,M,29.97,0.00,10.00,FEW
NYC,2026-08-24 16:51,77.00,58.00,4.00,M,29.96,0.00,10.00,CLR
NYC,2026-08-24 17:51,78.00,59.00,M,M,29.95,0.00,10.00,FEW
NYC,2026-08-24 18:51,79.00,58.00,M,M,29.94,0.00,10.00,FEW
NYC,2026-08-24 19:51,76.00,60.00,5.00,240.00,29.95,0.00,10.00,BKN
NYC,2026-08-24 20:51,76.00,58.00,0.00,0.00,29.94,0.00,10.00,BKN
NYC,2026-08-24 21:51,78.00,56.00,3.00,M,29.95,0.00,10.00,SCT
NYC,2026-08-24 22:51,75.00,54.00,M,M,29.96,0.00,10.00,FEW
NYC,2026-08-24 23:51,73.00,55.00,3.00,M,29.98,0.00,10.00,CLR
NYC,2026-08-25 00:51,73.00,53.00,5.00,M,29.99,0.00,10.00,CLR
NYC,2026-08-25 01:51,72.00,55.00,4.00,M,30.01,0.00,10.00,CLR
NYC,2026-08-25 02:51,70.00,55.00,3.00,M,30.01,0.00,10.00,CLR
NYC,2026-08-25 03:51,69.00,55.00,5.00,M,30.02,0.00,10.00,CLR
NYC,2026-08-25 04:51,68.00,55.00,0.00,0.00,30.01,0.00,10.00,CLR
NYC,2026-08-25 05:51,68.00,53.00,4.00,M,30.00,0.00,10.00,CLR
NYC,2026-08-25 06:51,66.00,54.00,3.00,M,30.00,0.00,10.00,CLR
NYC,2026-08-25 07:51,65.00,55.00,3.00,M,30.00,0.00,10.00,CLR
NYC,2026-08-25 08:51,65.00,54.00,4.00,M,30.00,0.00,10.00,CLR
NYC,2026-08-25 09:51,64.00,55.00,3.00,270.00,30.02,0.00,10.00,CLR
NYC,2026-08-25 10:51,64.00,56.00,0.00,0.00,30.03,0.00,10.00,CLR
NYC,2026-08-25 11:51,65.00,56.00,0.00,0.00,30.04,0.00,10.00,CLR
NYC,2026-08-25 12:51,67.00,57.00,4.00,300.00,30.04,0.00,10.00,CLR
NYC,2026-08-25 13:51,70.00,57.00,4.00,M,30.04,0.00,10.00,CLR
NYC,2026-08-25 14:51,72.00,58.00,6.00,280.00,30.04,0.00,10.00,FEW
NYC,2026-08-25 15:51,74.00,59.00,3.00,280.00,30.04,0.00,10.00,SCT
NYC,2026-08-25 16:51,74.00,58.00,6.00,M,30.02,0.00,10.00,FEW
NYC,2026-08-25 17:51,75.00,59.00,5.00,M,30.02,0.00,10.00,FEW
NYC,2026-08-25 18:51,76.00,58.00,M,M,30.01,0.00,10.00,FEW
NYC,2026-08-25 19:51,76.00,58.00,8.00,310.00,30.00,0.00,10.00,FEW
NYC,2026-08-25 20:51,77.00,57.00,6.00,M,29.99,0.00,10.00,BKN
NYC,2026-08-25 21:51,76.00,58.00,M,M,30.00,0.00,10.00,BKN
NYC,2026-08-25 22:51,75.00,57.00,4.00,M,30.00,0.00,10.00,CLR
NYC,2026-08-25 23:51,74.00,58.00,3.00,M,30.01,0.00,10.00,CLR
NYC,2026-08-26 00:51,73.00,59.00,0.00,0.00,30.04,0.00,10.00,CLR
NYC,2026-08-26 01:51,73.00,59.00,3.00,M,30.06,0.00,10.00,SCT
NYC,2026-08-26 02:51,72.00,59.00,3.00,300.00,30.07,0.00,10.00,BKN
NYC,2026-08-26 03:51,71.00,59.00,3.00,M,30.07,0.00,10.00,FEW
NYC,2026-08-26 04:51,69.00,59.00,4.00,M,30.08,0.00,10.00,CLR
NYC,2026-08-26 05:51,68.00,59.00,0.00,0.00,30.08,0.00,10.00,CLR
NYC,2026-08-26 06:51,67.00,59.00,3.00,270.00,30.08,0.00,10.00,CLR
NYC,2026-08-26 07:51,66.00,59.00,0.00,0.00,30.09,0.00,10.00,CLR
NYC,2026-08-26 08:51,66.00,59.00,6.00,300.00,30.08,0.00,10.00,CLR
NYC,2026-08-26 09:51,65.00,59.00,3.00,300.00,30.10,0.00,10.00,CLR
NYC,2026-08-26 10:51,65.00,59.00,3.00,M,30.11,0.00,10.00,CLR
NYC,2026-08-26 11:51,66.00,59.00,5.00,290.00,30.12,0.00,10.00,CLR
NYC,2026-08-26 12:51,68.00,59.00,3.00,M,30.13,0.00,10.00,CLR
NYC,2026-08-26 13:51,73.00,59.00,0.00,0.00,30.12,0.00,10.00,CLR
NYC,2026-08-26 14:51,73.00,59.00,3.00,M,30.12,0.00,10.00,CLR
NYC,2026-08-26 15:51,76.00,59.00,3.00,M,30.12,0.00,10.00,CLR
NYC,2026-08-26 16:51,77.00,59.00,4.00,M,30.11,0.00,10.00,CLR
NYC,2026-08-26 17:51,79.00,57.00,0.00,0.00,30.10,0.00,10.00,CLR
NYC,2026-08-26 18:51,80.00,57.00,0.00,0.00,30.08,0.00,10.00,CLR
