station,valid,tmpf,dwpf,sknt,drct,alti,p01i,vsby,skyc1
NYC,2023-06-20 00:51,70.00,58.00,0.00,0.00,30.13,0.00,10.00,CLR
NYC,2023-06-20 01:51,68.00,58.00,3.00,M,30.15,0.00,10.00,CLR
NYC,2023-06-20 02:51,68.00,58.00,0.00,0.00,30.16,0.00,10.00,OVC
NYC,2023-06-20 03:51,67.00,59.00,0.00,0.00,30.18,0.00,9.00,FEW
NYC,2023-06-20 04:51,67.00,60.00,3.00,M,30.17,0.00,9.00,FEW
NYC,2023-06-20 05:51,66.00,59.00,5.00,M,30.17,0.00,9.00,SCT
NYC,2023-06-20 06:51,65.00,59.00,5.00,70.00,30.17,0.00,9.00,SCT
NYC,2023-06-20 07:51,65.00,59.00,5.00,70.00,30.17,0.00,10.00,OVC
NYC,2023-06-20 08:51,64.00,58.00,5.00,50.00,30.18,0.00,10.00,BKN
NYC,2023-06-20 09:51,64.00,58.00,4.00,M,30.20,0.00,10.00,OVC
NYC,2023-06-20 10:51,64.00,58.00,0.00,0.00,30.21,0.00,10.00,OVC
NYC,2023-06-20 11:51,65.00,58.00,6.00,50.00,30.23,0.00,10.00,OVC
NYC,2023-06-20 12:51,67.00,58.00,4.00,M,30.23,0.00,10.00,OVC
NYC,2023-06-20 13:51,67.00,58.00,6.00,90.00,30.24,0.00,10.00,OVC
NYC,2023-06-20 14:51,70.00,59.00,6.00,M,30.23,0.00,10.00,OVC
NYC,2023-06-20 15:51,73.00,59.00,5.00,M,30.23,0.00,10.00,SCT
NYC,2023-06-20 16:51,75.00,60.00,6.00,40.00,30.23,0.00,10.00,BKN
NYC,2023-06-20 17:51,77.00,59.00,6.00,M,30.22,0.00,10.00,CLR
NYC,2023-06-20 18:51,77.00,58.00,0.00,0.00,30.21,0.00,10.00,CLR
NYC,2023-06-20 19:51,76.00,59.00,0.00,0.00,30.21,0.00,10.00,CLR
NYC,2023-06-20 20:51,74.00,56.00,4.00,M,30.21,0.00,10.00,CLR
NYC,2023-06-20 21:51,74.00,53.00,4.00,M,30.21,0.00,10.00,CLR
NYC,2023-06-20 22:51,73.00,52.00,3.00,M,30.22,0.00,10.00,CLR
NYC,2023-06-20 23:51,71.00,51.00,8.00,100.00,30.23,0.00,10.00,CLR
NYC,2023-06-21 00:51,70.00,49.00,3.00,M,30.24,0.00,10.00,CLR
NYC,2023-06-21 01:51,69.00,49.00,6.00,60.00,30.25,0.00,10.00,FEW
NYC,2023-06-21 02:51,67.00,50.00,6.00,60.00,30.26,0.00,10.00,FEW
NYC,2023-06-21 03:51,65.00,53.00,9.00,70.00,30.27,0.00,10.00,CLR
NYC,2023-06-21 04:51,64.00,55.00,7.00,70.00,30.26,0.00,10.00,CLR
NYC,2023-06-21 05:51,63.00,55.00,6.00,60.00,30.27,0.00,10.00,FEW
NYC,2023-06-21 06:51,63.00,55.00,11.00,70.00,30.26,0.00,10.00,SCT
NYC,2023-06-21 07:51,62.00,54.00,9.00,60.00,30.26,0.00,10.00,BKN
NYC,2023-06-21 08:51,62.00,54.00,9.00,60.00,30.26,0.00,10.00,BKN
NYC,2023-06-21 09:51,62.00,55.00,8.00,70.00,30.28,0.00,10.00,BKN
NYC,2023-06-21 10:51,62.00,54.00,13.00,60.00,30.28,0.00,10.00,BKN
NYC,2023-06-21 11:51,62.00,54.00,13.00,70.00,30.30,0.00,10.00,BKN
NYC,2023-06-21 12:51,63.00,54.00,10.00,50.00,30.31,0.00,10.00,BKN
NYC,2023-06-21 13:51,65.00,54.00,14.00,60.00,30.31,0.00,10.00,FEW
NYC,2023-06-21 14:51,67.00,55.00,13.00,50.00,30.31,0.00,10.00,FEW
NYC,2023-06-21 15:51,68.00,54.00,11.00,60.00,30.32,0.00,10.00,CLR
NYC,2023-06-21 16:51,69.00,55.00,9.00,50.00,30.31,0.00,10.00,CLR
NYC,2023-06-21 17:51,69.00,54.00,11.00,60.00,30.30,0.00,10.00,CLR
NYC,2023-06-21 18:51,70.00,54.00,9.00,70.00,30.29,0.00,10.00,BKN
NYC,2023-06-21 19:51,72.00,54.00,10.00,60.00,30.28,0.00,10.00,FEW
NYC,2023-06-21 20:51,71.00,54.00,5.00,M,30.27,0.00,10.00,BKN
NYC,2023-06-21 21:51,71.00,54.00,9.00,60.00,30.26,0.00,10.00,BKN
NYC,2023-06-21 22:51,70.00,53.00,10.00,50.00,30.26,0.00,10.00,BKN
NYC,2023-06-21 23:51,69.00,54.00,7.00,60.00,30.25,0.00,10.00,BKN
NYC,2023-06-22 00:51,67.00,55.00,4.00,M,30.25,0.00,10.00,FEW
NYC,2023-06-22 01:51,67.00,54.00,7.00,60.00,30.25,0.00,10.00,FEW
NYC,2023-06-22 02:51,66.00,49.00,3.00,M,30.26,0.00,10.00,BKN
NYC,2023-06-22 03:51,65.00,49.00,4.00,M,30.25,0.00,10.00,BKN
NYC,2023-06-22 04:51,64.00,50.00,6.00,M,30.23,0.00,10.00,CLR
NYC,2023-06-22 05:51,64.00,49.00,11.00,60.00,30.22,0.00,10.00,FEW
NYC,2023-06-22 06:51,63.00,50.00,7.00,70.00,30.21,0.00,10.00,SCT
NYC,2023-06-22 07:51,63.00,52.00,8.00,60.00,30.19,T,10.00,SCT
NYC,2023-06-22 08:51,60.00,54.00,9.00,60.00,30.20,T,6.00,SCT
NYC,2023-06-22 09:51,61.00,55.00,8.00,70.00,30.20,T,10.00,SCT
NYC,2023-06-22 10:51,61.00,56.00,14.00,60.00,30.21,T,5.00,BKN
NYC,2023-06-22 11:51,60.00,56.00,10.00,40.00,30.22,T,4.00,BKN
NYC,2023-06-22 12:51,62.00,55.00,11.00,50.00,30.22,T,10.00,OVC
NYC,2023-06-22 13:51,61.00,55.00,9.00,60.00,30.22,0.00,6.00,OVC
NYC,2023-06-22 14:58,63.00,55.00,7.00,70.00,30.22,0.00,10.00,OVC
NYC,2023-06-22 15:51,63.00,55.00,6.00,M,30.22,0.00,10.00,BKN
NYC,2023-06-22 16:51,64.00,55.00,12.00,60.00,30.21,0.00,10.00,OVC
NYC,2023-06-22 17:51,66.00,55.00,14.00,70.00,30.19,0.00,10.00,BKN
NYC,2023-06-22 18:51,67.00,55.00,12.00,60.00,30.17,0.00,10.00,OVC
NYC,2023-06-22 19:51,69.00,56.00,10.00,70.00,30.15,0.00,10.00,OVC
NYC,2023-06-22 20:51,70.00,56.00,11.00,70.00,30.14,0.00,10.00,OVC
NYC,2023-06-22 21:51,71.00,57.00,6.00,M,30.12,0.00,10.00,OVC
NYC,2023-06-22 22:51,71.00,57.00,4.00,40.00,30.12,0.00,10.00,OVC
NYC,2023-06-22 23:51,70.00,58.00,5.00,M,30.12,0.00,10.00,OVC
NYC,2023-06-23 00:51,69.00,59.00,5.00,50.00,30.12,0.00,10.00,OVC
NYC,2023-06-23 01:51,68.00,59.00,0.00,0.00,30.12,0.00,10.00,OVC
NYC,2023-06-23 02:51,67.00,59.00,0.00,0.00,30.12,0.00,10.00,OVC
NYC,2023-06-23 03:51,67.00,59.00,4.00,60.00,30.12,0.00,10.00,OVC
NYC,2023-06-23 04:51,67.00,60.00,3.00,110.00,30.12,0.00,10.00,OVC
NYC,2023-06-23 05:51,67.00,60.00,0.00,0.00,30.10,0.00,10.00,SCT
NYC,2023-06-23 06:51,66.00,61.00,0.00,0.00,30.10,0.00,10.00,BKN
NYC,2023-06-23 07:51,66.00,61.00,0.00,0.00,30.09,0.00,10.00,FEW
NYC,2023-06-23 08:51,65.00,61.00,0.00,0.00,30.09,0.00,10.00,BKN
NYC,2023-06-23 09:51,66.00,60.00,0.00,0.00,30.09,0.00,10.00,OVC
NYC,2023-06-23 10:51,66.00,61.00,3.00,90.00,30.09,0.00,10.00,OVC
NYC,2023-06-23 11:51,67.00,61.00,0.00,0.00,30.11,0.00,10.00,OVC
NYC,2023-06-23 12:51,67.00,61.00,M,M,30.11,0.00,10.00,OVC
NYC,2023-06-23 13:51,68.00,61.00,3.00,M,30.10,0.00,10.00,OVC
NYC,2023-06-23 14:51,67.00,63.00,3.00,M,30.10,0.03,3.00,SCT
NYC,2023-06-23 15:51,67.00,64.00,4.00,M,30.07,0.01,4.00,OVC
NYC,2023-06-23 16:51,67.00,64.00,6.00,M,30.05,T,8.00,OVC
NYC,2023-06-23 17:51,68.00,65.00,4.00,M,30.04,0.00,7.00,OVC
NYC,2023-06-23 18:51,69.00,65.00,4.00,60.00,30.03,0.00,6.00,OVC
NYC,2023-06-23 19:51,68.00,65.00,6.00,M,30.02,T,3.00,OVC
NYC,2023-06-23 20:51,69.00,66.00,3.00,M,30.01,0.00,5.00,OVC
NYC,2023-06-23 21:51,70.00,66.00,4.00,M,30.00,0.00,6.00,OVC
NYC,2023-06-23 22:51,71.00,67.00,3.00,M,29.99,0.00,7.00,OVC
NYC,2023-06-23 23:51,71.00,66.00,M,M,29.97,0.00,7.00,OVC
NYC,2023-06-24 00:51,70.00,66.00,M,M,29.97,0.00,8.00,BKN
NYC,2023-06-24 01:51,70.00,66.00,4.00,M,29.97,0.00,8.00,OVC
NYC,2023-06-24 02:51,70.00,66.00,3.00,M,29.97,0.00,8.00,OVC
NYC,2023-06-24 03:51,70.00,66.00,5.00,M,29.96,0.00,9.00,OVC
NYC,2023-06-24 04:51,69.00,66.00,M,M,29.95,0.00,9.00,OVC
NYC,2023-06-24 05:51,69.00,66.00,0.00,0.00,29.93,0.00,8.00,OVC
NYC,2023-06-24 06:51,69.00,66.00,0.00,0.00,29.91,0.00,7.00,OVC
NYC,2023-06-24 07:51,69.00,66.00,0.00,0.00,29.90,0.00,5.00,OVC
NYC,2023-06-24 08:51,69.00,66.00,0.00,0.00,29.90,0.01,4.00,OVC
NYC,2023-06-24 09:51,69.00,66.00,0.00,0.00,29.90,0.02,3.00,OVC
NYC,2023-06-24 10:51,69.00,67.00,0.00,0.00,29.90,0.01,3.00,OVC
NYC,2023-06-24 11:51,70.00,68.00,0.00,0.00,29.90,T,3.00,OVC
NYC,2023-06-24 12:51,71.00,69.00,0.00,0.00,29.90,0.03,4.00,BKN
NYC,2023-06-24 13:51,72.00,69.00,0.00,0.00,29.90,T,5.00,OVC
NYC,2023-06-24 14:51,73.00,70.00,0.00,0.00,29.89,T,7.00,OVC
NYC,2023-06-24 15:51,74.00,70.00,0.00,0.00,29.88,0.00,9.00,BKN
NYC,2023-06-24 16:51,78.00,70.00,3.00,200.00,29.87,0.00,10.00,BKN
NYC,2023-06-24 17:51,75.00,69.00,0.00,0.00,29.86,0.00,10.00,BKN
NYC,2023-06-24 18:51,75.00,69.00,0.00,0.00,29.85,0.00,10.00,SCT
NYC,2023-06-24 19:51,77.00,69.00,4.00,M,29.83,0.00,10.00,CLR
NYC,2023-06-24 20:51,78.00,68.00,M,M,29.84,0.00,10.00,FEW
NYC,2023-06-24 21:51,77.00,68.00,0.00,0.00,29.82,0.00,10.00,CLR
NYC,2023-06-24 22:51,77.00,67.00,0.00,0.00,29.82,0.00,10.00,CLR
NYC,2023-06-24 23:51,75.00,68.00,0.00,0.00,29.84,0.00,10.00,CLR
NYC,2023-06-25 00:51,74.00,68.00,0.00,0.00,29.85,0.00,10.00,CLR
NYC,2023-06-25 01:51,74.00,69.00,0.00,0.00,29.85,0.00,10.00,CLR
NYC,2023-06-25 02:51,74.00,70.00,0.00,0.00,29.85,0.00,9.00,CLR
NYC,2023-06-25 03:51,73.00,69.00,3.00,60.00,29.84,0.00,8.00,FEW
NYC,2023-06-25 04:51,74.00,69.00,3.00,240.00,29.85,0.00,10.00,BKN
NYC,2023-06-25 05:51,74.00,69.00,3.00,M,29.84,0.00,10.00,SCT
NYC,2023-06-25 06:51,73.00,68.00,4.00,240.00,29.84,0.00,10.00,CLR
NYC,2023-06-25 07:51,72.00,67.00,0.00,0.00,29.83,0.00,10.00,CLR
NYC,2023-06-25 08:51,71.00,66.00,0.00,0.00,29.83,0.00,10.00,CLR
NYC,2023-06-25 09:51,71.00,66.00,0.00,0.00,29.84,0.00,10.00,CLR
NYC,2023-06-25 10:51,73.00,66.00,0.00,0.00,29.85,0.00,10.00,CLR
NYC,2023-06-25 11:51,75.00,66.00,3.00,60.00,29.86,0.00,10.00,CLR
NYC,2023-06-25 12:51,76.00,67.00,3.00,50.00,29.86,0.00,5.00,CLR
NYC,2023-06-25 13:51,78.00,67.00,3.00,50.00,29.86,0.00,7.00,CLR
NYC,2023-06-25 14:51,81.00,67.00,3.00,40.00,29.86,0.00,10.00,CLR
NYC,2023-06-25 15:51,80.00,67.00,5.00,60.00,29.85,0.00,10.00,FEW
NYC,2023-06-25 16:51,84.00,68.00,3.00,M,29.84,0.00,10.00,CLR
NYC,2023-06-25 17:51,78.00,68.00,0.00,0.00,29.86,0.00,10.00,FEW
NYC,2023-06-25 18:51,77.00,68.00,0.00,0.00,29.85,0.00,10.00,FEW
NYC,2023-06-25 19:51,81.00,69.00,M,M,29.84,0.00,10.00,CLR
NYC,2023-06-25 20:51,80.00,69.00,M,M,29.83,0.00,10.00,FEW
NYC,2023-06-25 21:51,78.00,68.00,0.00,0.00,29.82,0.00,10.00,CLR
NYC,2023-06-25 22:51,78.00,68.00,0.00,0.00,29.83,T,10.00,CLR
NYC,2023-06-25 23:51,76.00,68.00,M,M,29.83,0.00,10.00,CLR
NYC,2023-06-26 00:51,75.00,67.00,0.00,0.00,29.81,0.00,10.00,CLR
NYC,2023-06-26 01:51,73.00,67.00,0.00,0.00,29.82,0.00,10.00,CLR
NYC,2023-06-26 02:51,72.00,67.00,0.00,0.00,29.82,0.00,9.00,CLR
NYC,2023-06-26 03:51,72.00,68.00,0.00,0.00,29.83,0.00,7.00,CLR
NYC,2023-06-26 04:51,71.00,68.00,0.00,0.00,29.82,0.00,6.00,CLR
NYC,2023-06-26 05:51,70.00,67.00,0.00,0.00,29.81,0.00,5.00,CLR
NYC,2023-06-26 06:51,70.00,67.00,0.00,0.00,29.80,0.00,5.00,CLR
NYC,2023-06-26 07:51,70.00,67.00,0.00,0.00,29.80,0.00,6.00,CLR
NYC,2023-06-26 08:51,70.00,67.00,0.00,0.00,29.80,0.00,4.00,CLR
NYC,2023-06-26 09:51,71.00,68.00,4.00,50.00,29.80,0.00,5.00,CLR
NYC,2023-06-26 10:51,71.00,67.00,4.00,50.00,29.81,0.00,5.00,SCT
NYC,2023-06-26 11:51,72.00,67.00,5.00,M,29.82,0.00,5.00,BKN
NYC,2023-06-26 12:51,74.00,67.00,4.00,M,29.82,0.00,6.00,CLR
NYC,2023-06-26 13:51,77.00,68.00,M,M,29.82,0.00,10.00,BKN
NYC,2023-06-26 14:51,72.00,69.00,5.00,220.00,29.84,0.03,1.25,FEW
NYC,2023-06-26 15:51,74.00,71.00,M,M,29.81,0.19,3.00,FEW
NYC,2023-06-26 16:51,76.00,70.00,6.00,M,29.79,0.00,9.00,CLR
NYC,2023-06-26 17:51,74.00,72.00,3.00,M,29.78,0.07,2.50,SCT
NYC,2023-06-26 18:51,78.00,71.00,8.00,120.00,29.75,0.01,9.00,CLR
NYC,2023-06-26 19:51,76.00,70.00,6.00,M,29.75,0.00,8.00,CLR
NYC,2023-06-26 20:51,76.00,68.00,0.00,0.00,29.73,0.00,8.00,FEW
NYC,2023-06-26 21:51,74.00,68.00,0.00,0.00,29.75,0.00,6.00,BKN
NYC,2023-06-26 22:51,71.00,65.00,0.00,0.00,29.76,T,10.00,FEW
NYC,2023-06-26 23:51,71.00,64.00,5.00,M,29.76,0.00,10.00,FEW
NYC,2023-06-27 00:51,71.00,63.00,6.00,70.00,29.76,0.00,10.00,SCT
NYC,2023-06-27 01:51,72.00,63.00,5.00,60.00,29.76,0.00,10.00,BKN
NYC,2023-06-27 02:51,72.00,66.00,3.00,M,29.72,0.00,7.00,OVC
NYC,2023-06-27 03:51,69.00,66.00,4.00,70.00,29.73,0.06,6.00,FEW
NYC,2023-06-27 04:51,69.00,67.00,8.00,230.00,29.76,0.05,0.75,BKN
NYC,2023-06-27 05:51,68.00,66.00,0.00,0.00,29.70,0.11,2.00,FEW
NYC,2023-06-27 06:51,68.00,66.00,3.00,60.00,29.69,0.00,2.50,CLR
NYC,2023-06-27 07:51,67.00,65.00,0.00,0.00,29.70,0.00,5.00,CLR
NYC,2023-06-27 08:51,67.00,65.00,4.00,280.00,29.68,0.00,8.00,CLR
NYC,2023-06-27 09:51,67.00,64.00,0.00,0.00,29.69,0.00,4.00,CLR
NYC,2023-06-27 10:51,68.00,66.00,3.00,M,29.71,0.00,4.00,CLR
NYC,2023-06-27 11:51,69.00,66.00,0.00,0.00,29.70,0.00,4.00,BKN
NYC,2023-06-27 12:51,70.00,67.00,0.00,0.00,29.72,T,4.00,BKN
NYC,2023-06-27 13:51,71.00,68.00,6.00,M,29.73,T,4.00,FEW
NYC,2023-06-27 14:51,71.00,68.00,0.00,0.00,29.74,0.00,3.00,OVC
NYC,2023-06-27 15:51,71.00,67.00,0.00,0.00,29.74,0.01,3.00,FEW
NYC,2023-06-27 16:51,71.00,68.00,0.00,0.00,29.73,0.05,4.00,OVC
NYC,2023-06-27 17:51,73.00,69.00,3.00,100.00,29.71,0.00,6.00,BKN
NYC,2023-06-27 18:51,75.00,69.00,0.00,0.00,29.71,0.00,8.00,BKN
NYC,2023-06-27 19:51,75.00,69.00,0.00,0.00,29.71,0.00,10.00,OVC
NYC,2023-06-27 20:51,76.00,68.00,3.00,M,29.71,0.00,10.00,BKN
NYC,2023-06-27 21:51,76.00,67.00,4.00,M,29.73,0.00,10.00,CLR
NYC,2023-06-27 22:51,74.00,64.00,4.00,M,29.75,0.00,10.00,CLR
NYC,2023-06-27 23:51,72.00,65.00,3.00,M,29.78,0.00,10.00,FEW
NYC,2023-06-28 00:51,72.00,65.00,0.00,0.00,29.78,0.00,10.00,FEW
NYC,2023-06-28 01:51,70.00,65.00,0.00,0.00,29.78,T,10.00,BKN
NYC,2023-06-28 02:51,69.00,65.00,0.00,0.00,29.78,0.01,10.00,FEW
NYC,2023-06-28 03:51,68.00,64.00,0.00,0.00,29.78,0.00,10.00,CLR
NYC,2023-06-28 04:51,69.00,64.00,0.00,0.00,29.79,0.00,10.00,FEW
NYC,2023-06-28 05:51,68.00,64.00,0.00,0.00,29.78,0.00,10.00,CLR
NYC,2023-06-28 06:51,67.00,63.00,4.00,300.00,29.77,0.00,10.00,FEW
NYC,2023-06-28 07:51,67.00,64.00,3.00,310.00,29.78,0.00,4.00,SCT
NYC,2023-06-28 08:51,67.00,63.00,0.00,0.00,29.78,0.00,6.00,CLR
NYC,2023-06-28 09:51,67.00,64.00,4.00,300.00,29.79,0.00,2.50,CLR
NYC,2023-06-28 10:51,67.00,64.00,0.00,0.00,29.81,0.00,3.00,CLR
NYC,2023-06-28 11:51,69.00,63.00,0.00,0.00,29.82,0.00,8.00,CLR
NYC,2023-06-28 12:51,71.00,64.00,3.00,M,29.83,0.00,7.00,CLR
NYC,2023-06-28 13:51,72.00,64.00,0.00,0.00,29.83,0.00,9.00,CLR
NYC,2023-06-28 14:51,75.00,65.00,0.00,0.00,29.83,0.00,10.00,FEW
NYC,2023-06-28 15:51,78.00,67.00,0.00,0.00,29.83,0.00,10.00,FEW
NYC,2023-06-28 16:51,81.00,63.00,3.00,M,29.82,0.00,10.00,FEW
NYC,2023-06-28 17:51,79.00,65.00,M,M,29.81,0.00,10.00,BKN
NYC,2023-06-28 18:51,81.00,62.00,4.00,M,29.82,0.00,10.00,FEW
NYC,2023-06-28 19:51,79.00,61.00,7.00,270.00,29.83,T,10.00,FEW
NYC,2023-06-28 20:51,80.00,64.00,6.00,300.00,29.83,0.00,9.00,FEW
NYC,2023-06-28 21:51,79.00,62.00,8.00,280.00,29.84,0.00,10.00,FEW
NYC,2023-06-28 22:51,79.00,62.00,6.00,280.00,29.85,0.00,9.00,FEW
NYC,2023-06-28 23:51,77.00,60.00,6.00,290.00,29.87,0.00,10.00,BKN
NYC,2023-06-29 00:51,77.00,61.00,6.00,300.00,29.90,0.00,10.00,BKN
NYC,2023-06-29 01:51,75.00,60.00,M,M,29.93,0.00,10.00,FEW
NYC,2023-06-29 02:51,73.00,60.00,M,M,29.95,0.00,9.00,FEW
NYC,2023-06-29 03:51,72.00,57.00,3.00,M,29.96,0.00,9.00,SCT
NYC,2023-06-29 04:51,70.00,56.00,7.00,300.00,29.97,0.00,9.00,CLR
NYC,2023-06-29 05:51,69.00,56.00,7.00,290.00,29.97,0.00,10.00,BKN
NYC,2023-06-29 06:51,67.00,57.00,4.00,M,29.97,0.00,10.00,CLR
NYC,2023-06-29 07:51,66.00,57.00,3.00,270.00,29.97,0.00,9.00,CLR
NYC,2023-06-29 08:51,65.00,58.00,3.00,290.00,29.98,0.00,8.00,CLR
NYC,2023-06-29 09:51,66.00,58.00,3.00,M,30.00,0.00,6.00,FEW
NYC,2023-06-29 10:51,67.00,59.00,4.00,300.00,30.02,0.00,6.00,OVC
NYC,2023-06-29 11:51,69.00,59.00,0.00,0.00,30.04,0.00,6.00,CLR
NYC,2023-06-29 12:51,71.00,59.00,0.00,0.00,30.05,0.00,6.00,FEW
NYC,2023-06-29 13:51,73.00,59.00,3.00,60.00,30.05,0.00,7.00,OVC
NYC,2023-06-29 14:51,76.00,58.00,0.00,0.00,30.05,0.00,8.00,FEW
NYC,2023-06-29 15:51,79.00,57.00,4.00,320.00,30.04,0.00,8.00,FEW
NYC,2023-06-29 16:51,79.00,60.00,0.00,0.00,30.03,0.00,7.00,SCT
NYC,2023-06-29 17:51,80.00,60.00,0.00,0.00,30.02,0.00,6.00,BKN
NYC,2023-06-29 18:51,81.00,57.00,6.00,M,30.02,0.00,4.00,BKN
NYC,2023-06-29 19:51,81.00,58.00,0.00,0.00,30.02,0.00,4.00,SCT
NYC,2023-06-29 20:51,80.00,59.00,3.00,M,30.01,0.00,4.00,FEW
NYC,2023-06-29 21:51,81.00,56.00,0.00,0.00,30.02,0.00,4.00,OVC
NYC,2023-06-29 22:51,77.00,63.00,4.00,M,30.02,0.00,4.00,FEW
NYC,2023-06-29 23:51,76.00,63.00,0.00,0.00,30.04,0.00,4.00,CLR
NYC,2023-07-01 00:51,75.00,56.00,M,M,30.06,0.00,6.00,CLR
NYC,2023-07-01 01:51,74.00,56.00,0.00,0.00,30.08,0.00,6.00,CLR
NYC,2023-07-01 02:51,74.00,55.00,0.00,0.00,30.09,0.00,6.00,CLR
NYC,2023-07-01 03:51,73.00,55.00,6.00,230.00,30.08,0.00,6.00,CLR
NYC,2023-07-01 04:51,73.00,53.00,3.00,210.00,30.08,0.00,6.00,CLR
NYC,2023-07-01 05:51,72.00,54.00,0.00,0.00,30.08,0.00,6.00,CLR
NYC,2023-07-01 06:51,71.00,55.00,5.00,M,30.07,0.00,6.00,CLR
NYC,2023-07-01 07:51,70.00,56.00,3.00,220.00,30.07,0.00,6.00,CLR
NYC,2023-07-01 08:51,70.00,58.00,3.00,210.00,30.07,0.00,7.00,CLR
NYC,2023-07-01 09:51,69.00,59.00,0.00,0.00,30.08,0.00,6.00,CLR
NYC,2023-07-01 10:51,70.00,61.00,0.00,0.00,30.09,0.00,6.00,CLR
NYC,2023-07-01 11:51,74.00,60.00,0.00,0.00,30.09,0.00,7.00,CLR
NYC,2023-07-01 12:51,75.00,59.00,0.00,0.00,30.10,0.00,8.00,BKN
NYC,2023-07-01 13:51,75.00,59.00,0.00,0.00,30.09,0.00,8.00,BKN
NYC,2023-07-01 14:51,77.00,60.00,0.00,0.00,30.09,0.00,9.00,OVC
NYC,2023-07-01 15:51,80.00,60.00,4.00,M,30.09,0.00,7.00,SCT
NYC,2023-07-01 16:51,81.00,60.00,0.00,0.00,30.07,0.00,6.00,CLR
NYC,2023-07-01 17:51,82.00,59.00,3.00,M,30.07,0.00,5.00,FEW
NYC,2023-07-01 18:51,81.00,60.00,5.00,M,30.05,0.00,4.00,CLR
NYC,2023-07-01 19:51,79.00,60.00,M,M,30.04,0.00,4.00,CLR
NYC,2023-07-01 20:51,78.00,61.00,4.00,M,30.02,0.00,4.00,CLR
NYC,2023-07-01 21:51,77.00,60.00,5.00,140.00,30.01,0.00,4.00,CLR
NYC,2023-07-01 22:51,75.00,60.00,M,M,30.00,0.00,5.00,CLR
NYC,2023-07-01 23:51,74.00,61.00,3.00,M,30.01,0.00,5.00,CLR
NYC,2023-07-02 00:51,72.00,60.00,4.00,M,30.01,0.00,9.00,FEW
NYC,2023-07-02 01:51,72.00,63.00,3.00,M,30.00,0.00,9.00,OVC
NYC,2023-07-02 02:51,72.00,65.00,3.00,M,30.00,0.00,7.00,OVC
NYC,2023-07-02 03:51,73.00,65.00,3.00,M,29.99,0.00,8.00,BKN
NYC,2023-07-02 04:51,72.00,66.00,0.00,0.00,29.98,0.00,8.00,OVC
NYC,2023-07-02 05:51,72.00,67.00,0.00,0.00,29.97,0.00,8.00,BKN
NYC,2023-07-02 06:51,73.00,67.00,5.00,M,29.95,T,4.00,OVC
NYC,2023-07-02 07:51,71.00,69.00,3.00,M,29.93,0.02,4.00,SCT
NYC,2023-07-02 08:51,70.00,67.00,0.00,0.00,29.92,0.00,6.00,SCT
NYC,2023-07-02 09:51,71.00,67.00,0.00,0.00,29.92,0.00,6.00,FEW
NYC,2023-07-02 10:51,72.00,68.00,3.00,M,29.92,0.00,6.00,BKN
NYC,2023-07-02 11:51,73.00,67.00,0.00,0.00,29.92,0.00,6.00,BKN
NYC,2023-07-02 12:51,75.00,68.00,0.00,0.00,29.91,0.00,6.00,FEW
NYC,2023-07-02 13:51,78.00,68.00,5.00,M,29.90,0.00,5.00,OVC
NYC,2023-07-02 14:51,78.00,69.00,0.00,0.00,29.90,0.00,5.00,OVC
NYC,2023-07-02 15:51,80.00,70.00,3.00,250.00,29.90,0.00,6.00,BKN
NYC,2023-07-02 16:51,84.00,70.00,3.00,M,29.89,0.00,6.00,FEW
NYC,2023-07-02 17:51,85.00,70.00,M,M,29.87,0.00,7.00,FEW
NYC,2023-07-02 18:51,84.00,69.00,0.00,0.00,29.86,0.00,8.00,SCT
NYC,2023-07-02 19:51,83.00,72.00,4.00,M,29.85,0.00,5.00,SCT
NYC,2023-07-02 20:51,84.00,71.00,5.00,M,29.83,0.00,5.00,FEW
NYC,2023-07-02 21:51,79.00,69.00,3.00,M,29.83,0.00,9.00,FEW
NYC,2023-07-02 22:51,76.00,72.00,4.00,M,29.83,0.07,0.50,SCT
NYC,2023-07-02 23:51,75.00,73.00,0.00,0.00,29.82,0.09,3.00,CLR
NYC,2023-07-03 00:51,75.00,72.00,0.00,0.00,29.81,0.00,5.00,CLR
NYC,2023-07-03 01:51,75.00,72.00,0.00,0.00,29.82,T,3.00,CLR
NYC,2023-07-03 02:51,75.00,73.00,5.00,M,29.84,0.13,1.50,FEW
NYC,2023-07-03 03:51,76.00,74.00,3.00,M,29.82,0.03,4.00,FEW
NYC,2023-07-03 04:51,73.00,70.00,0.00,0.00,29.84,0.24,7.00,FEW
NYC,2023-07-03 05:51,73.00,70.00,5.00,M,29.83,T,9.00,CLR
NYC,2023-07-03 06:51,73.00,70.00,5.00,M,29.83,0.00,9.00,CLR
NYC,2023-07-03 07:51,73.00,71.00,3.00,M,29.84,0.00,9.00,CLR
NYC,2023-07-03 08:51,74.00,69.00,4.00,280.00,29.84,0.00,10.00,CLR
NYC,2023-07-03 09:51,73.00,69.00,4.00,M,29.84,0.00,10.00,CLR
NYC,2023-07-03 10:51,74.00,69.00,3.00,M,29.85,0.00,10.00,CLR
NYC,2023-07-03 11:51,75.00,69.00,0.00,0.00,29.86,0.00,10.00,FEW
NYC,2023-07-03 12:51,75.00,69.00,3.00,M,29.88,0.01,10.00,SCT
NYC,2023-07-03 13:51,78.00,68.00,3.00,M,29.88,0.00,10.00,CLR
NYC,2023-07-03 14:51,81.00,69.00,3.00,M,29.88,0.00,10.00,FEW
